box;cell;x0;y0;u0;v0;w;h;clut
g_uiBoxesInventoryDescriptionBackground;206;224;208;40;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;207;232;208;48;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;208;240;208;56;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;209;248;208;64;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;210;256;208;72;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;211;264;208;80;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;212;272;208;88;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;213;280;208;200;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;214;288;208;208;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;215;296;208;216;24;8;8;0
g_uiBoxesInventoryDescriptionBackground;216;16;216;96;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;217;24;216;104;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;218;32;216;112;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;219;40;216;120;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;220;48;216;128;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;221;56;216;136;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;222;64;216;144;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;223;72;216;152;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;224;80;216;160;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;225;88;216;168;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;226;96;216;176;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;227;104;216;184;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;228;112;216;192;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;229;120;216;120;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;230;128;216;128;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;231;136;216;136;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;232;144;216;128;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;233;152;216;152;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;234;160;216;160;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;235;168;216;168;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;236;176;216;176;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;237;184;216;184;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;238;192;216;192;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;239;200;216;120;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;240;208;216;128;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;241;216;216;136;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;242;224;216;144;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;243;232;216;152;16;8;8;0
g_uiBoxesInventoryDescriptionBackground;244;240;216;160;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;245;248;216;168;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;246;256;216;176;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;247;264;216;184;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;248;272;216;192;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;249;280;216;200;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;250;288;216;208;32;8;8;0
g_uiBoxesInventoryDescriptionBackground;251;296;216;216;32;8;8;0
UIBoxConfiguration_800af664;0;8;16;176;72;8;8;3
UIBoxConfiguration_800af664;1;16;16;184;72;8;8;3
UIBoxConfiguration_800af664;2;24;16;192;72;8;8;3
UIBoxConfiguration_800af664;3;32;16;200;72;8;8;3
UIBoxConfiguration_800af664;4;40;16;208;72;8;8;3
UIBoxConfiguration_800af664;5;48;16;216;72;8;8;3
UIBoxConfiguration_800af664;6;56;16;224;72;8;8;3
UIBoxConfiguration_800af664;7;64;16;232;72;8;8;3
UIBoxConfiguration_800af664;8;72;16;240;72;8;8;3
UIBoxConfiguration_800af664;9;80;16;184;72;8;8;3
UIBoxConfiguration_800af664;10;88;16;192;72;8;8;3
UIBoxConfiguration_800af664;11;96;16;200;72;8;8;3
UIBoxConfiguration_800af664;12;104;16;208;72;8;8;3
UIBoxConfiguration_800af664;13;112;16;216;72;8;8;3
UIBoxConfiguration_800af664;14;120;16;168;72;8;8;3
UIBoxConfiguration_800af664;15;8;24;176;80;8;8;3
UIBoxConfiguration_800af664;16;16;24;184;80;8;8;3
UIBoxConfiguration_800af664;17;24;24;192;80;8;8;3
UIBoxConfiguration_800af664;18;32;24;200;80;8;8;3
UIBoxConfiguration_800af664;19;40;24;208;80;8;8;3
UIBoxConfiguration_800af664;20;48;24;216;80;8;8;3
UIBoxConfiguration_800af664;21;56;24;224;80;8;8;3
UIBoxConfiguration_800af664;22;64;24;232;80;8;8;3
UIBoxConfiguration_800af664;23;72;24;240;80;8;8;3
UIBoxConfiguration_800af664;24;80;24;184;80;8;8;3
UIBoxConfiguration_800af664;25;88;24;192;80;8;8;3
UIBoxConfiguration_800af664;26;96;24;200;80;8;8;3
UIBoxConfiguration_800af664;27;104;24;208;80;8;8;3
UIBoxConfiguration_800af664;28;112;24;216;80;8;8;3
UIBoxConfiguration_800af664;29;120;24;168;80;8;8;3
UIBoxConfiguration_800af664;30;8;32;176;88;8;8;3
UIBoxConfiguration_800af664;31;16;32;184;88;8;8;3
UIBoxConfiguration_800af664;32;24;32;192;88;8;8;3
UIBoxConfiguration_800af664;33;32;32;200;88;8;8;3
UIBoxConfiguration_800af664;34;40;32;208;88;8;8;3
UIBoxConfiguration_800af664;35;48;32;216;88;8;8;3
UIBoxConfiguration_800af664;36;56;32;224;88;8;8;3
UIBoxConfiguration_800af664;37;64;32;232;88;8;8;3
UIBoxConfiguration_800af664;38;72;32;240;88;8;8;3
UIBoxConfiguration_800af664;39;80;32;184;88;8;8;3
UIBoxConfiguration_800af664;40;88;32;192;88;8;8;3
UIBoxConfiguration_800af664;41;96;32;200;88;8;8;3
UIBoxConfiguration_800af664;42;104;32;208;88;8;8;3
UIBoxConfiguration_800af664;43;112;32;216;88;8;8;3
UIBoxConfiguration_800af664;44;120;32;168;88;8;8;3
UIBoxConfiguration_800af664;45;8;40;176;96;8;8;3
UIBoxConfiguration_800af664;46;16;40;184;96;8;8;3
UIBoxConfiguration_800af664;47;24;40;192;96;8;8;3
UIBoxConfiguration_800af664;48;32;40;200;96;8;8;3
UIBoxConfiguration_800af664;49;40;40;208;96;8;8;3
UIBoxConfiguration_800af664;50;48;40;216;96;8;8;3
UIBoxConfiguration_800af664;51;56;40;224;96;8;8;3
UIBoxConfiguration_800af664;52;64;40;232;96;8;8;3
UIBoxConfiguration_800af664;53;72;40;240;96;8;8;3
UIBoxConfiguration_800af664;54;80;40;184;96;8;8;3
UIBoxConfiguration_800af664;55;88;40;192;96;8;8;3
UIBoxConfiguration_800af664;56;96;40;200;96;8;8;3
UIBoxConfiguration_800af664;57;104;40;208;96;8;8;3
UIBoxConfiguration_800af664;58;112;40;216;96;8;8;3
UIBoxConfiguration_800af664;59;120;40;248;96;8;8;3
UIBoxConfiguration_800af664;60;8;48;176;104;8;8;3
UIBoxConfiguration_800af664;61;16;48;184;104;8;8;3
UIBoxConfiguration_800af664;62;24;48;192;104;8;8;3
UIBoxConfiguration_800af664;63;32;48;200;104;8;8;3
UIBoxConfiguration_800af664;64;40;48;208;104;8;8;3
UIBoxConfiguration_800af664;65;48;48;216;104;8;8;3
UIBoxConfiguration_800af664;66;56;48;224;104;8;8;3
UIBoxConfiguration_800af664;67;64;48;232;104;8;8;3
UIBoxConfiguration_800af664;68;72;48;240;104;8;8;3
UIBoxConfiguration_800af664;69;80;48;184;104;8;8;3
UIBoxConfiguration_800af664;70;88;48;192;104;8;8;3
UIBoxConfiguration_800af664;71;96;48;200;104;8;8;3
UIBoxConfiguration_800af664;72;104;48;208;104;8;8;3
UIBoxConfiguration_800af664;73;112;48;216;104;8;8;3
UIBoxConfiguration_800af664;74;120;48;248;104;8;8;3
UIBoxConfiguration_800af664;75;8;56;176;112;8;8;3
UIBoxConfiguration_800af664;76;16;56;184;112;8;8;3
UIBoxConfiguration_800af664;77;24;56;192;112;8;8;3
UIBoxConfiguration_800af664;78;32;56;200;112;8;8;3
UIBoxConfiguration_800af664;79;40;56;208;112;8;8;3
UIBoxConfiguration_800af664;80;48;56;216;112;8;8;3
UIBoxConfiguration_800af664;81;56;56;224;112;8;8;3
UIBoxConfiguration_800af664;82;64;56;232;112;8;8;3
UIBoxConfiguration_800af664;83;72;56;240;112;8;8;3
UIBoxConfiguration_800af664;84;80;56;184;112;8;8;3
UIBoxConfiguration_800af664;85;88;56;192;112;8;8;3
UIBoxConfiguration_800af664;86;96;56;200;112;8;8;3
UIBoxConfiguration_800af664;87;104;56;208;112;8;8;3
UIBoxConfiguration_800af664;88;112;56;216;112;8;8;3
UIBoxConfiguration_800af664;89;120;56;248;112;8;8;3
UIBoxConfiguration_800af664;90;8;64;176;120;8;8;3
UIBoxConfiguration_800af664;91;16;64;184;120;8;8;3
UIBoxConfiguration_800af664;92;24;64;192;120;8;8;3
UIBoxConfiguration_800af664;93;32;64;200;120;8;8;3
UIBoxConfiguration_800af664;94;40;64;208;120;8;8;3
UIBoxConfiguration_800af664;95;48;64;216;120;8;8;3
UIBoxConfiguration_800af664;96;56;64;224;120;8;8;3
UIBoxConfiguration_800af664;97;64;64;232;120;8;8;3
UIBoxConfiguration_800af664;98;72;64;240;120;8;8;3
UIBoxConfiguration_800af664;99;80;64;184;120;8;8;3
UIBoxConfiguration_800af664;100;88;64;192;120;8;8;3
UIBoxConfiguration_800af664;101;96;64;200;120;8;8;3
UIBoxConfiguration_800af664;102;104;64;208;120;8;8;3
UIBoxConfiguration_800af664;103;112;64;216;120;8;8;3
UIBoxConfiguration_800af664;104;120;64;248;120;8;8;3
UIBoxConfiguration_800af664;105;8;72;176;80;8;8;3
UIBoxConfiguration_800af664;106;16;72;184;80;8;8;3
UIBoxConfiguration_800af664;107;24;72;192;80;8;8;3
UIBoxConfiguration_800af664;108;32;72;200;80;8;8;3
UIBoxConfiguration_800af664;109;40;72;208;80;8;8;3
UIBoxConfiguration_800af664;110;48;72;216;80;8;8;3
UIBoxConfiguration_800af664;111;56;72;224;80;8;8;3
UIBoxConfiguration_800af664;112;64;72;232;80;8;8;3
UIBoxConfiguration_800af664;113;72;72;240;80;8;8;3
UIBoxConfiguration_800af664;114;80;72;184;80;8;8;3
UIBoxConfiguration_800af664;115;88;72;192;80;8;8;3
UIBoxConfiguration_800af664;116;96;72;200;80;8;8;3
UIBoxConfiguration_800af664;117;104;72;208;80;8;8;3
UIBoxConfiguration_800af664;118;112;72;216;80;8;8;3
UIBoxConfiguration_800af664;119;120;72;248;80;8;8;3
UIBoxConfiguration_800af664;120;8;80;176;88;8;8;3
UIBoxConfiguration_800af664;121;16;80;184;88;8;8;3
UIBoxConfiguration_800af664;122;24;80;192;88;8;8;3
UIBoxConfiguration_800af664;123;32;80;200;88;8;8;3
UIBoxConfiguration_800af664;124;40;80;208;88;8;8;3
UIBoxConfiguration_800af664;125;48;80;216;88;8;8;3
UIBoxConfiguration_800af664;126;56;80;224;88;8;8;3
UIBoxConfiguration_800af664;127;64;80;232;88;8;8;3
UIBoxConfiguration_800af664;128;72;80;240;88;8;8;3
UIBoxConfiguration_800af664;129;80;80;184;88;8;8;3
UIBoxConfiguration_800af664;130;88;80;192;88;8;8;3
UIBoxConfiguration_800af664;131;96;80;200;88;8;8;3
UIBoxConfiguration_800af664;132;104;80;208;88;8;8;3
UIBoxConfiguration_800af664;133;112;80;216;88;8;8;3
UIBoxConfiguration_800af664;134;120;80;248;88;8;8;3
UIBoxConfiguration_800af664;135;8;88;176;96;8;8;3
UIBoxConfiguration_800af664;136;16;88;184;96;8;8;3
UIBoxConfiguration_800af664;137;24;88;192;96;8;8;3
UIBoxConfiguration_800af664;138;32;88;200;96;8;8;3
UIBoxConfiguration_800af664;139;40;88;208;96;8;8;3
UIBoxConfiguration_800af664;140;48;88;216;96;8;8;3
UIBoxConfiguration_800af664;141;56;88;224;96;8;8;3
UIBoxConfiguration_800af664;142;64;88;232;96;8;8;3
UIBoxConfiguration_800af664;143;72;88;240;96;8;8;3
UIBoxConfiguration_800af664;144;80;88;184;96;8;8;3
UIBoxConfiguration_800af664;145;88;88;192;96;8;8;3
UIBoxConfiguration_800af664;146;96;88;200;96;8;8;3
UIBoxConfiguration_800af664;147;104;88;208;96;8;8;3
UIBoxConfiguration_800af664;148;112;88;216;96;8;8;3
UIBoxConfiguration_800af664;149;120;88;248;96;8;8;3
UIBoxConfiguration_800af664;150;8;96;176;104;8;8;3
UIBoxConfiguration_800af664;151;16;96;184;104;8;8;3
UIBoxConfiguration_800af664;152;24;96;192;104;8;8;3
UIBoxConfiguration_800af664;153;32;96;200;104;8;8;3
UIBoxConfiguration_800af664;154;40;96;208;104;8;8;3
UIBoxConfiguration_800af664;155;48;96;216;104;8;8;3
UIBoxConfiguration_800af664;156;56;96;224;104;8;8;3
UIBoxConfiguration_800af664;157;64;96;232;104;8;8;3
UIBoxConfiguration_800af664;158;72;96;240;104;8;8;3
UIBoxConfiguration_800af664;159;80;96;184;104;8;8;3
UIBoxConfiguration_800af664;160;88;96;192;104;8;8;3
UIBoxConfiguration_800af664;161;96;96;200;104;8;8;3
UIBoxConfiguration_800af664;162;104;96;208;104;8;8;3
UIBoxConfiguration_800af664;163;112;96;216;104;8;8;3
UIBoxConfiguration_800af664;164;120;96;248;104;8;8;3
UIBoxConfiguration_800af664;165;8;104;176;112;8;8;3
UIBoxConfiguration_800af664;166;16;104;184;112;8;8;3
UIBoxConfiguration_800af664;167;24;104;192;112;8;8;3
UIBoxConfiguration_800af664;168;32;104;200;112;8;8;3
UIBoxConfiguration_800af664;169;40;104;208;112;8;8;3
UIBoxConfiguration_800af664;170;48;104;216;112;8;8;3
UIBoxConfiguration_800af664;171;56;104;224;112;8;8;3
UIBoxConfiguration_800af664;172;64;104;232;112;8;8;3
UIBoxConfiguration_800af664;173;72;104;240;112;8;8;3
UIBoxConfiguration_800af664;174;80;104;184;112;8;8;3
UIBoxConfiguration_800af664;175;88;104;192;112;8;8;3
UIBoxConfiguration_800af664;176;96;104;200;112;8;8;3
UIBoxConfiguration_800af664;177;104;104;208;112;8;8;3
UIBoxConfiguration_800af664;178;112;104;216;112;8;8;3
UIBoxConfiguration_800af664;179;120;104;248;112;8;8;3
UIBoxConfiguration_800af664;180;8;112;176;120;8;8;3
UIBoxConfiguration_800af664;181;16;112;184;120;8;8;3
UIBoxConfiguration_800af664;182;24;112;192;120;8;8;3
UIBoxConfiguration_800af664;183;32;112;200;120;8;8;3
UIBoxConfiguration_800af664;184;40;112;208;120;8;8;3
UIBoxConfiguration_800af664;185;48;112;216;120;8;8;3
UIBoxConfiguration_800af664;186;56;112;224;120;8;8;3
UIBoxConfiguration_800af664;187;64;112;232;120;8;8;3
UIBoxConfiguration_800af664;188;72;112;240;120;8;8;3
UIBoxConfiguration_800af664;189;80;112;184;120;8;8;3
UIBoxConfiguration_800af664;190;88;112;192;120;8;8;3
UIBoxConfiguration_800af664;191;96;112;200;120;8;8;3
UIBoxConfiguration_800af664;192;104;112;208;120;8;8;3
UIBoxConfiguration_800af664;193;112;112;216;120;8;8;3
UIBoxConfiguration_800af664;194;120;112;248;120;8;8;3
UIBoxConfiguration_800af664;195;8;120;176;128;8;8;3
UIBoxConfiguration_800af664;196;16;120;184;128;8;8;3
UIBoxConfiguration_800af664;197;24;120;192;128;8;8;3
UIBoxConfiguration_800af664;198;32;120;200;128;8;8;3
UIBoxConfiguration_800af664;199;40;120;208;128;8;8;3
UIBoxConfiguration_800af664;200;48;120;216;128;8;8;3
UIBoxConfiguration_800af664;201;56;120;224;128;8;8;3
UIBoxConfiguration_800af664;202;64;120;232;128;8;8;3
UIBoxConfiguration_800af664;203;72;120;240;128;8;8;3
UIBoxConfiguration_800af664;204;80;120;184;128;8;8;3
UIBoxConfiguration_800af664;205;88;120;192;128;8;8;3
UIBoxConfiguration_800af664;206;96;120;200;128;8;8;3
UIBoxConfiguration_800af664;207;104;120;208;128;8;8;3
UIBoxConfiguration_800af664;208;112;120;216;128;8;8;3
UIBoxConfiguration_800af664;209;120;120;248;128;8;8;3
UIBoxConfiguration_800b06dc;0;8;128;176;72;8;8;3
UIBoxConfiguration_800b06dc;1;16;128;184;72;8;8;3
UIBoxConfiguration_800b06dc;2;24;128;192;72;8;8;3
UIBoxConfiguration_800b06dc;3;32;128;200;72;8;8;3
UIBoxConfiguration_800b06dc;4;40;128;208;72;8;8;3
UIBoxConfiguration_800b06dc;5;48;128;216;72;8;8;3
UIBoxConfiguration_800b06dc;6;56;128;224;72;8;8;3
UIBoxConfiguration_800b06dc;7;64;128;232;72;8;8;3
UIBoxConfiguration_800b06dc;8;72;128;240;72;8;8;3
UIBoxConfiguration_800b06dc;9;80;128;184;72;8;8;3
UIBoxConfiguration_800b06dc;10;88;128;192;72;8;8;3
UIBoxConfiguration_800b06dc;11;96;128;200;72;8;8;3
UIBoxConfiguration_800b06dc;12;104;128;208;72;8;8;3
UIBoxConfiguration_800b06dc;13;112;128;216;72;8;8;3
UIBoxConfiguration_800b06dc;14;120;128;224;72;8;8;3
UIBoxConfiguration_800b06dc;15;128;128;232;72;8;8;3
UIBoxConfiguration_800b06dc;16;136;128;240;72;8;8;3
UIBoxConfiguration_800b06dc;17;144;128;184;72;8;8;3
UIBoxConfiguration_800b06dc;18;152;128;192;72;8;8;3
UIBoxConfiguration_800b06dc;19;160;128;160;72;8;8;3
UIBoxConfiguration_800b06dc;20;168;128;168;72;8;8;3
UIBoxConfiguration_800b06dc;21;8;136;176;80;8;8;3
UIBoxConfiguration_800b06dc;22;16;136;184;80;8;8;3
UIBoxConfiguration_800b06dc;23;24;136;192;80;8;8;3
UIBoxConfiguration_800b06dc;24;32;136;200;80;8;8;3
UIBoxConfiguration_800b06dc;25;40;136;208;80;8;8;3
UIBoxConfiguration_800b06dc;26;48;136;216;80;8;8;3
UIBoxConfiguration_800b06dc;27;56;136;224;80;8;8;3
UIBoxConfiguration_800b06dc;28;64;136;232;80;8;8;3
UIBoxConfiguration_800b06dc;29;72;136;240;80;8;8;3
UIBoxConfiguration_800b06dc;30;80;136;184;80;8;8;3
UIBoxConfiguration_800b06dc;31;88;136;192;80;8;8;3
UIBoxConfiguration_800b06dc;32;96;136;200;80;8;8;3
UIBoxConfiguration_800b06dc;33;104;136;208;80;8;8;3
UIBoxConfiguration_800b06dc;34;112;136;216;80;8;8;3
UIBoxConfiguration_800b06dc;35;120;136;224;80;8;8;3
UIBoxConfiguration_800b06dc;36;128;136;232;80;8;8;3
UIBoxConfiguration_800b06dc;37;136;136;240;80;8;8;3
UIBoxConfiguration_800b06dc;38;144;136;184;80;8;8;3
UIBoxConfiguration_800b06dc;39;152;136;192;80;8;8;3
UIBoxConfiguration_800b06dc;40;160;136;200;80;8;8;3
UIBoxConfiguration_800b06dc;41;168;136;168;80;8;8;3
UIBoxConfiguration_800b06dc;42;8;144;176;88;8;8;3
UIBoxConfiguration_800b06dc;43;16;144;184;88;8;8;3
UIBoxConfiguration_800b06dc;44;24;144;192;88;8;8;3
UIBoxConfiguration_800b06dc;45;32;144;200;88;8;8;3
UIBoxConfiguration_800b06dc;46;40;144;208;88;8;8;3
UIBoxConfiguration_800b06dc;47;48;144;216;88;8;8;3
UIBoxConfiguration_800b06dc;48;56;144;224;88;8;8;3
UIBoxConfiguration_800b06dc;49;64;144;232;88;8;8;3
UIBoxConfiguration_800b06dc;50;72;144;240;88;8;8;3
UIBoxConfiguration_800b06dc;51;80;144;184;88;8;8;3
UIBoxConfiguration_800b06dc;52;88;144;192;88;8;8;3
UIBoxConfiguration_800b06dc;53;96;144;200;88;8;8;3
UIBoxConfiguration_800b06dc;54;104;144;208;88;8;8;3
UIBoxConfiguration_800b06dc;55;112;144;216;88;8;8;3
UIBoxConfiguration_800b06dc;56;120;144;224;88;8;8;3
UIBoxConfiguration_800b06dc;57;128;144;232;88;8;8;3
UIBoxConfiguration_800b06dc;58;136;144;240;88;8;8;3
UIBoxConfiguration_800b06dc;59;144;144;184;88;8;8;3
UIBoxConfiguration_800b06dc;60;152;144;192;88;8;8;3
UIBoxConfiguration_800b06dc;61;160;144;200;88;8;8;3
UIBoxConfiguration_800b06dc;62;168;144;168;88;8;8;3
UIBoxConfiguration_800b06dc;63;8;152;176;96;8;8;3
UIBoxConfiguration_800b06dc;64;16;152;184;96;8;8;3
UIBoxConfiguration_800b06dc;65;24;152;192;96;8;8;3
UIBoxConfiguration_800b06dc;66;32;152;200;96;8;8;3
UIBoxConfiguration_800b06dc;67;40;152;208;96;8;8;3
UIBoxConfiguration_800b06dc;68;48;152;216;96;8;8;3
UIBoxConfiguration_800b06dc;69;56;152;224;96;8;8;3
UIBoxConfiguration_800b06dc;70;64;152;232;96;8;8;3
UIBoxConfiguration_800b06dc;71;72;152;240;96;8;8;3
UIBoxConfiguration_800b06dc;72;80;152;184;96;8;8;3
UIBoxConfiguration_800b06dc;73;88;152;192;96;8;8;3
UIBoxConfiguration_800b06dc;74;96;152;200;96;8;8;3
UIBoxConfiguration_800b06dc;75;104;152;208;96;8;8;3
UIBoxConfiguration_800b06dc;76;112;152;216;96;8;8;3
UIBoxConfiguration_800b06dc;77;120;152;224;96;8;8;3
UIBoxConfiguration_800b06dc;78;128;152;232;96;8;8;3
UIBoxConfiguration_800b06dc;79;136;152;240;96;8;8;3
UIBoxConfiguration_800b06dc;80;144;152;184;96;8;8;3
UIBoxConfiguration_800b06dc;81;152;152;192;96;8;8;3
UIBoxConfiguration_800b06dc;82;160;152;200;96;8;8;3
UIBoxConfiguration_800b06dc;83;168;152;168;96;8;8;3
UIBoxConfiguration_800b06dc;84;8;160;176;128;8;8;3
UIBoxConfiguration_800b06dc;85;16;160;184;128;8;8;3
UIBoxConfiguration_800b06dc;86;24;160;192;128;8;8;3
UIBoxConfiguration_800b06dc;87;32;160;200;128;8;8;3
UIBoxConfiguration_800b06dc;88;40;160;208;128;8;8;3
UIBoxConfiguration_800b06dc;89;48;160;216;128;8;8;3
UIBoxConfiguration_800b06dc;90;56;160;224;128;8;8;3
UIBoxConfiguration_800b06dc;91;64;160;232;128;8;8;3
UIBoxConfiguration_800b06dc;92;72;160;240;128;8;8;3
UIBoxConfiguration_800b06dc;93;80;160;184;128;8;8;3
UIBoxConfiguration_800b06dc;94;88;160;192;128;8;8;3
UIBoxConfiguration_800b06dc;95;96;160;200;128;8;8;3
UIBoxConfiguration_800b06dc;96;104;160;208;128;8;8;3
UIBoxConfiguration_800b06dc;97;112;160;216;128;8;8;3
UIBoxConfiguration_800b06dc;98;120;160;224;128;8;8;3
UIBoxConfiguration_800b06dc;99;128;160;232;128;8;8;3
UIBoxConfiguration_800b06dc;100;136;160;240;128;8;8;3
UIBoxConfiguration_800b06dc;101;144;160;184;128;8;8;3
UIBoxConfiguration_800b06dc;102;152;160;192;128;8;8;3
UIBoxConfiguration_800b06dc;103;160;160;240;128;8;8;3
UIBoxConfiguration_800b06dc;104;168;160;248;128;8;8;3
UIBoxConfiguration_800b122c;0;176;16;224;0;8;8;0
UIBoxConfiguration_800b122c;1;184;16;232;0;8;8;0
UIBoxConfiguration_800b122c;2;192;16;240;0;8;8;0
UIBoxConfiguration_800b122c;3;200;16;120;0;8;8;0
UIBoxConfiguration_800b122c;4;208;16;128;0;8;8;0
UIBoxConfiguration_800b122c;5;216;16;136;0;8;8;0
UIBoxConfiguration_800b122c;6;224;16;144;0;8;8;0
UIBoxConfiguration_800b122c;7;232;16;152;0;8;8;0
UIBoxConfiguration_800b122c;8;240;16;160;0;8;8;0
UIBoxConfiguration_800b122c;9;248;16;168;0;8;8;0
UIBoxConfiguration_800b122c;10;256;16;176;0;8;8;0
UIBoxConfiguration_800b122c;11;264;16;184;0;8;8;0
UIBoxConfiguration_800b122c;12;272;16;192;0;8;8;0
UIBoxConfiguration_800b122c;13;280;16;120;0;8;8;0
UIBoxConfiguration_800b122c;14;288;16;128;0;8;8;0
UIBoxConfiguration_800b122c;15;296;16;224;24;8;8;0
UIBoxConfiguration_800b122c;16;304;16;232;24;8;8;0
UIBoxConfiguration_800b122c;17;312;16;240;24;8;8;0
UIBoxConfiguration_800b122c;18;176;24;224;8;8;8;0
UIBoxConfiguration_800b122c;19;184;24;232;8;8;8;0
UIBoxConfiguration_800b122c;20;192;24;240;8;8;8;0
UIBoxConfiguration_800b122c;21;200;24;16;0;8;8;0
UIBoxConfiguration_800b122c;22;208;24;24;0;8;8;0
UIBoxConfiguration_800b122c;23;216;24;32;0;8;8;0
UIBoxConfiguration_800b122c;24;224;24;40;0;8;8;0
UIBoxConfiguration_800b122c;25;232;24;48;0;8;8;0
UIBoxConfiguration_800b122c;26;240;24;56;0;8;8;0
UIBoxConfiguration_800b122c;27;248;24;64;0;8;8;0
UIBoxConfiguration_800b122c;28;256;24;72;0;8;8;0
UIBoxConfiguration_800b122c;29;264;24;80;0;8;8;0
UIBoxConfiguration_800b122c;30;272;24;88;0;8;8;0
UIBoxConfiguration_800b122c;31;280;24;16;0;8;8;0
UIBoxConfiguration_800b122c;32;288;24;24;0;8;8;0
UIBoxConfiguration_800b122c;33;296;24;224;32;8;8;0
UIBoxConfiguration_800b122c;34;304;24;232;32;8;8;0
UIBoxConfiguration_800b122c;35;312;24;240;32;8;8;0
UIBoxConfiguration_800b122c;36;176;32;96;24;8;8;0
UIBoxConfiguration_800b122c;37;184;32;104;24;8;8;0
UIBoxConfiguration_800b122c;38;192;32;112;24;8;8;0
UIBoxConfiguration_800b122c;39;200;32;16;8;8;8;0
UIBoxConfiguration_800b122c;40;208;32;24;8;8;8;0
UIBoxConfiguration_800b122c;41;216;32;32;8;8;8;0
UIBoxConfiguration_800b122c;42;224;32;40;8;8;8;0
UIBoxConfiguration_800b122c;43;232;32;48;8;8;8;0
UIBoxConfiguration_800b122c;44;240;32;56;8;8;8;0
UIBoxConfiguration_800b122c;45;248;32;64;8;8;8;0
UIBoxConfiguration_800b122c;46;256;32;72;8;8;8;0
UIBoxConfiguration_800b122c;47;264;32;80;8;8;8;0
UIBoxConfiguration_800b122c;48;272;32;88;8;8;8;0
UIBoxConfiguration_800b122c;49;280;32;16;8;8;8;0
UIBoxConfiguration_800b122c;50;288;32;24;8;8;8;0
UIBoxConfiguration_800b122c;51;296;32;200;24;8;8;0
UIBoxConfiguration_800b122c;52;304;32;208;24;8;8;0
UIBoxConfiguration_800b122c;53;312;32;216;24;8;8;0
UIBoxConfiguration_800b122c;54;176;40;96;32;8;8;0
UIBoxConfiguration_800b122c;55;184;40;104;32;8;8;0
UIBoxConfiguration_800b122c;56;192;40;112;32;8;8;0
UIBoxConfiguration_800b122c;57;200;40;120;32;8;8;0
UIBoxConfiguration_800b122c;58;208;40;128;32;8;8;0
UIBoxConfiguration_800b122c;59;216;40;136;32;8;8;0
UIBoxConfiguration_800b122c;60;224;40;144;32;8;8;0
UIBoxConfiguration_800b122c;61;232;40;152;32;8;8;0
UIBoxConfiguration_800b122c;62;240;40;160;32;8;8;0
UIBoxConfiguration_800b122c;63;248;40;168;32;8;8;0
UIBoxConfiguration_800b122c;64;256;40;176;32;8;8;0
UIBoxConfiguration_800b122c;65;264;40;184;32;8;8;0
UIBoxConfiguration_800b122c;66;272;40;192;32;8;8;0
UIBoxConfiguration_800b122c;67;280;40;120;32;8;8;0
UIBoxConfiguration_800b122c;68;288;40;128;32;8;8;0
UIBoxConfiguration_800b122c;69;296;40;200;32;8;8;0
UIBoxConfiguration_800b122c;70;304;40;208;32;8;8;0
